Artist_name,Album name,Track title,Track number,Lyric,Line number,Year
Michael Jackson,Michael Jackson Scream,Unbreakable,10,Our love still remains,45,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,This love is unbreakable,46,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,It's unmistakable,47,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,And each time I look in your eyes,48,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,I know why,49,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,This love is untouchable,50,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,I feel that my heart just can't deny,51,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,Each time you whisper my name,52,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,"Oh baby, I know why",53,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,Cause each time I look in your eyes,54,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,"Oh baby, I know why",55,2017
Michael Jackson,Michael Jackson Scream,Unbreakable,10,This love is unbreakable,56,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Everywhere I turn, no matter where I look",1,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"The systems in control, it's all ran by the book",2,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"I've got to get away so I can clear my mind,",3,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape is what I need,",4,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Away from electric eyes,5,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"No matter where I am, I see my face around",6,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"They then ask on my name, and push from town to town",7,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Don't have a place to run, but there's no need to hide,",8,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"I've got to, find a place,",9,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,So I won't hide away,10,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, got to get away from a system lose in the world today",11,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the pressure that I face from relationships that's gone away",12,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the man with the pen that writes the lies that hassle this man",13,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, I do what I wanna cause I gotta face nobody but me",14,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Sometimes I feel like,15,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,I've gotta get away,16,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,I tried to share my life with someone I could love,17,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,But games and money is all she ever thought of,18,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,How could that be my fault when she gambled and lost?,19,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"I'm tired of silly games,",20,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,It's time to make a change,21,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Why is it I can't do whatever I want to? ,22,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Went in my personal life and I don't live for you ,23,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,So don't you try to tell me what is right for me,24,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"You be concerned about you,",25,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,I can do what I want to,26,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, got to get away from a system lose in the world today ",27,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the pressure that I face from relationships that's gone away",28,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the man with the pen that writes the lies that hassle this man ",29,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, I do what I wanna cause I gotta face nobody but me",30,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, got to get away from a system lose in the world today",31,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the pressure that I face from relationships that's gone away ",32,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the man with the pen that writes the lies that hassle this",33,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,man ,34,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, I do what I wanna cause I gotta face nobody but me",35,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"When I go, this problem world won't bother me no more",36,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Xscape,37,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Xscape,38,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Xscape,39,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Xscape,40,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, got to get away from a system lose in the world today ",41,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the pressure that I face from relationships that's gone away ",42,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the man with the pen that writes the lies that hassle this man ",43,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, I do what I wanna cause I gotta face nobody but me",44,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, got to get away from a system lose in the world today",45,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the pressure that I face from relationships that's gone away",46,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the man with the pen that writes the lies that hassle this man",47,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, I do what I wanna cause I gotta face nobody but me",48,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, got to get away ",49,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the pressure that I face ",50,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, the man with the pen ",51,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape, I do what I wanna cause I gotta face nobody but me",52,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Xscape,53,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape,",54,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Got to get away,55,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape,",56,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,The pressure that I face,57,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape,",58,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,The man with the pen ,59,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,"Xscape,",60,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,I do what I wanna,61,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,I do what I wanna cause I gotta face nobody but me,62,2017
Michael Jackson,Michael Jackson Scream,Xscape,11,Xscape,63,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,Tonight's story is somewhat unique and calls for a different kind of introducing,1,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,A monster had arrived in the village,2,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,The major ingredient of any recipe for fear is the unknown,3,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,And this person or thing is soon to be met,4,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"He knows every thought, he can feel every emotion",5,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Oh yes, I did forget something didn't I? I forgot to introduce you to the monster.",6,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You're fearing me, 'cause you know I'm a beast",7,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Watching you when you sleep, when you're in bed",8,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,I'm underneath,9,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You're trapped in halls, and my face is the walls",10,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"I'm the floor when you fall, and when you scream it's â??cause of me",11,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"I'm the living dead, the dark thoughts in your head",12,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,I know just what you said,13,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,That's why you've got to be threatened by me,14,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You should be watching me, you should feel threatened",15,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Why you sleep, why you creep, you should be threatened",16,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Every time your lady speaks she speaks to me, threatened",17,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Half of me you'll never be, so you should feel threatened by me",18,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You think you're by yourself, but it's my touch you felt",19,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"I'm not a ghost from Hell, but I've got a spell on you",20,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"In one blink I'll disappear, and then I'll come back to haunt you",21,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"I'm telling you, when you lie under a tomb",22,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,I'm the one watching you,23,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,That's why you got to be threatened by me,24,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You should be watching me, you should feel threatened",25,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Why you sleep, why you creep, you should be threatened",26,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Every time your lady speaks she speaks to me, threatened",27,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Half of me you'll never be, so you should feel threatened by me",28,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,The unknown monster is about to embark,29,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"From a far corner, out of the dark",30,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"A nightmare, that's the case ",31,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Never Neverland, that's the place",32,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,This particular monster can read minds,33,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,Be in tow places at the same time,34,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"This is judgment night, execution, slaughter",35,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"The devil, ghosts, this monster is torture",36,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You can be sure of one thing, that's fate",37,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,A human presence that you feel is strange,38,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,A monster that you can see disappear,39,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"A monster, the worst thing to fear.",40,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You should be watching me, you should feel threatened",41,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Why you sleep, why you creep, you should be threatened",42,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Every time your lady speaks she speaks to me, threatened",43,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Half of me you'll never be, so you should feel threatened by me",44,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You should be watching me, you should feel threatened",45,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Why you sleep, why you creep, you should be threatened",46,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Every time your lady speaks she speaks to me, threatened",47,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Half of me you'll never be, so you should feel threatened by me",48,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"You should be watching me, you should feel threatened",49,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Why you sleep, why you creep, you should be threatened",50,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Every time your lady speaks she speaks to me, threatened",51,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,"Half of me you'll never be, so you should feel threatened by me",52,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,What you have just witnessed could be the end of a particularly terrifying nightmare.,53,2017
Michael Jackson,Michael Jackson Scream,Threatened,12,It isn't. It's the beginning.,54,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a ghost down in the hall,1,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a ghoul upon the bed,2,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's something in the walls,3,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's blood up on the stairs,4,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And it's floating through the room,5,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And there's nothing I can see,6,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And I know that that's the truth,7,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Because now it's onto me,8,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,I don't understand it,9,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Hey,10,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,I don't understand it!,11,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Aw,12,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a thumpin' in the floor,13,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a creak behind the door,14,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a rocking in the chair,15,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,But there's no-one sitting there,16,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a ghostly smell around,17,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,But nobody to be found,18,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And a coughin' and a yawnin',19,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Where a restless soul is going,20,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,I don't understand it,21,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Hey,22,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,I don't understand it,23,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to scare my family?,24,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right to scare my baby, she needs me",25,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to shake my family tree?,26,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,They put a knife in my back,27,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Shot an arrow in me,28,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Tell me are you the ghost of jealousy,29,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,The ghost of jealousy,30,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a thumpin' in the floor,31,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a creak behind the door,32,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a rocking in the chair,33,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,But nobody's sitting there,34,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,There's a ghostly smell around,35,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,But nobody to be found,36,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And a coughin' and a yawnin',37,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Where a restless soul is going,38,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,I don't understand it,39,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Yeah yeah!,40,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Don't understand it,41,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,You just a dog gone,42,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Aw,43,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to scare my family?,44,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right to scare my baby, she needs me",45,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to shake my family tree?,46,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right to take intrusion, to see me?",47,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to shake my family?,48,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right to hurt my baby, she needs me",49,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to shake my family tree?,50,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,They put a knife in my back,51,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Shot an arrow in me,52,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Tell me are you the ghost of jealousy,53,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,A suckin' ghost of jealousy,54,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Aw,55,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Who gave you the right to shake my family?,56,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right to scare my baby, she needs me",57,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to shake my family tree?,58,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right to take, intrusion to see me?",59,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to hurt my family?,60,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"And who gave you the right hurt my baby, she needs me",61,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,And who gave you the right to shake my family tree?,62,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,They put a knife in my back,63,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Shot an arrow in me,64,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Tell me are you the ghost of jealousy,65,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,The ghost of jealousy,66,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Aw,67,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Dog gone,68,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,"But there's no doubt about it, piece of mind",69,2017
Michael Jackson,Michael Jackson Scream,Ghosts,13,Tell me are you the ghost of jealousy,70,2017
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Lovely is the feeling now,1,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Fever temperatures rising now,2,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Power ah power,3,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,is the force the vow,4,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,That makes it happen,5,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,It asks no questions why ooh,6,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,So get closer closer now,7,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,to my body now,8,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Just love me,9,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,till you don't know how ooh,10,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,11,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,12,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,13,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,14,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,15,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,16,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,17,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,18,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,19,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,20,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,21,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,22,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Touch me and I feel on fire,23,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Ain't nothing like a love desire,24,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Hoo I'm melting I'm melting,25,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,like hot candle wax,26,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Sensation ah sensation,27,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,lovely where we're at ooh,28,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,So let love,29,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,take us through the hours,30,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,I won't be complaining aw,31,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Cause this is love power ooh,32,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,33,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,34,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,35,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,36,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,37,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,38,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,39,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,40,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,41,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,42,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,43,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,44,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,<>,45,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Lovely is the feeling now,46,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,I won't be complaning ooh ooh,47,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,The force is love power,48,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,49,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,50,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,51,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,52,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,53,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,54,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,55,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,56,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,57,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,58,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,59,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,60,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,61,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,62,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,63,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,64,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,65,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,66,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,67,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,68,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,69,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,70,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,71,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,72,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,73,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,74,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,75,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,76,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,77,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,78,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,79,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,80,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,81,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,82,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,83,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,84,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,85,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,86,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,87,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Keep on,88,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,with the force don't stop,89,2016
Michael Jackson,Off The Wall,Don’t's Stop Till You Get Enough,1,Don't stop till you get enough,90,2016
Michael Jackson,Off The Wall,Rock With You,2,"Girl, close your eyes",1,2016
Michael Jackson,Off The Wall,Rock With You,2,Let that rhythm get into you,2,2016
Michael Jackson,Off The Wall,Rock With You,2,Don't try to fight it,3,2016
Michael Jackson,Off The Wall,Rock With You,2,There ain't nothing that you can do,4,2016
Michael Jackson,Off The Wall,Rock With You,2,Relax your mind,5,2016
Michael Jackson,Off The Wall,Rock With You,2,Lay back and groove with mine,6,2016
Michael Jackson,Off The Wall,Rock With You,2,You gotta feel that heat,7,2016
Michael Jackson,Off The Wall,Rock With You,2,And we can ride the boogie,8,2016
Michael Jackson,Off The Wall,Rock With You,2,Share that beat of love,9,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you (all night),10,2016
Michael Jackson,Off The Wall,Rock With You,2,Dance you into day (sunlight),11,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you (all night),12,2016
Michael Jackson,Off The Wall,Rock With You,2,Rock the night away,13,2016
Michael Jackson,Off The Wall,Rock With You,2,Out on the floor,14,2016
Michael Jackson,Off The Wall,Rock With You,2,There ain't nobody there but us,15,2016
Michael Jackson,Off The Wall,Rock With You,2,Girl when you dance,16,2016
